name,latitude,longitude
Unnamed River,27.7123463,83.3824865
ST10,26.7753044,96.7161639
Unnamed River,26.7890781,96.8223101
Unnamed River,34.1621307,73.7402165
Unnamed River,34.1290708,73.735079
Unnamed River,27.3540179,85.6226334
Kimaling Khola,29.2181417,83.9447248
Unnamed River,34.9903221,80.8816023
Unnamed River,34.9499537,80.7698283
Unnamed River,34.963554,80.474831
百泉河,34.0965326,82.9774384
Unnamed River,27.9183654,85.3643363
Unnamed River,31.9689399,84.044425
Unnamed River,27.3531099,85.1973792
Unnamed River,27.171586,84.63927
Chhuama Khola,29.2532346,83.933883
Unnamed River,26.6542874,84.8093678
Unnamed River,27.7286622,84.0943647
Siran River,34.303751,73.065584
Unnamed River,34.1742234,72.9828926
هلمند رود,34.4621511,67.9948521
هلمند رود,34.5459814,68.434774
Nirkh River,34.3651013,68.733114
Markhani River,34.3531058,68.7616225
د نرخ سیند,34.3669211,68.772587
کابل سيند,34.3378597,68.8532802
کابل سيند,34.3917699,69.022157
Kabul River کابل سيند,34.4551261,68.7294284
Unnamed River,34.4485048,68.561295
کابل سيند,34.5774324,69.5645156
Unnamed River,34.3834211,73.0573433
Unnamed River,8.0551358,81.1044784
Unnamed River,8.0161631,81.0902511
Unnamed River,8.0343006,81.1030267
Unnamed River,8.0104696,81.0970597
Unnamed River,7.9633244,81.1256231
Unnamed River,7.9919414,81.0966399
Unnamed River,7.9861285,81.1020128
Unnamed River,7.9461376,81.093629
Unnamed River,7.9811037,81.0650777
Unnamed River,6.9654768,80.7922093
Unnamed River,27.6957545,85.7506638
Unnamed River,27.6979667,85.7537089
Unnamed River,34.7166932,70.9584148
Unnamed River,27.8266249,84.0552718
Unnamed River,27.7956564,84.0191179
Unnamed River,34.1342592,72.9978075
Tange Khola,28.9810656,83.977418
Unnamed River,27.3101597,86.7471034
Unnamed River,24.4043961,84.7419455
Unnamed River,24.4028136,84.7362012
Unnamed River,24.4125608,84.697832
Unnamed River,24.3052959,84.6993657
Unnamed River,24.1099713,84.8011858
Unnamed River,24.0909536,84.8073437
Unnamed River,24.086964,84.8029889
Unnamed River,24.1329987,94.9740357
Unnamed River,24.01274,94.9604431
Unnamed River,23.8924212,94.8797882
Unnamed River,23.9728808,94.7888482
Unnamed River,6.3410265,80.549025
Unnamed River,24.6598009,90.9147084
Unnamed River,24.0002594,94.8340915
Unnamed River,24.0276018,94.8586697
Unnamed River,23.9987095,94.8707634
Unnamed River,24.0182775,94.837022
Unnamed River,23.8667426,94.8800435
Unnamed River,23.6263151,94.380541
Unnamed River,24.5607189,84.6383742
Unnamed River,24.536383,84.6003448
Unnamed River,24.5345334,84.5860075
Unnamed River,23.6193983,94.3227931
Unnamed River,24.6191945,84.8729604
Unnamed River,24.478626,84.9577232
Unnamed River,24.5059093,84.9743067
Unnamed River,24.5302378,85.0059667
Unnamed River,24.4707898,85.0225181
Unnamed River,24.4864764,85.0425137
Unnamed River,24.5595719,85.0400588
Unnamed River,24.4541914,84.9712919
Unnamed River,24.4537766,84.9727184
Ghalemch Khola,28.5357782,83.7154593
Thini Kola,28.766942,83.7211895
Seti Khola,28.4176938,83.9889524
Unnamed River,23.5940472,94.4688847
Unnamed River,23.638588,94.6292426
Unnamed River,23.5363404,94.5602085
Labse Khola,28.7553869,84.1613426
Kali Gandaki,28.8603247,83.7889813
Unnamed River,28.1937353,83.5797333
Magra River,24.8318785,90.8357697
Unnamed River,22.7428581,89.6348347
Unnamed River,24.7182433,84.8838138
Unnamed River,27.0075297,85.1796255
Unnamed River,22.7454518,89.646146
Shomessori,25.102348,90.6930546
Unnamed River,25.0973685,90.7539831
Unnamed River,25.063737,90.7344401
Unnamed River,25.1005249,90.7974901
Lona Khola,28.7742971,84.2336269
Unnamed River,25.1089794,90.5544527
Unnamed River,25.2788008,90.5299094
Unnamed River,25.2302911,90.5978319
Unnamed River,21.8842057,91.8612276
Unnamed River,21.8699472,91.8653595
Unnamed River,21.8291976,91.8744736
Chabche Khola,28.7321574,84.1677006
Unnamed River,21.8651763,91.8503015
Unnamed River,21.8416388,91.8645248
Hewa Khola,27.1789604,87.9302292
Unnamed River,24.6376134,84.7460804
Ngadi,28.3284326,84.4304154
Unnamed River,33.8520633,71.2105358
Rongli Chu,27.2148995,88.7113975
Unnamed River,27.6933737,84.0591718
Unnamed River,27.7004023,84.0603052
Unnamed River,22.7377157,89.6478692
Unnamed River,27.6741525,84.0947869
Unnamed River,26.599701,86.3960305
Unnamed River,26.6022539,86.3490917
Unnamed River,26.6469039,86.3795191
Unnamed River,26.6416167,86.4145713
Penganga,19.9071907,78.0265227
Penganga,19.6396932,78.1049293
Unnamed River,19.4986991,78.0378104
Unnamed River,19.5264856,78.0300552
Unnamed River,19.4511482,77.9830859
Unnamed River,19.6270387,78.0369161
Unnamed River,19.655575,78.0564283
Unnamed River,19.663216,77.9834626
Unnamed River,19.6344214,77.9745387
Unnamed River,15.2553625,74.3514552
خوست سین,33.3137472,70.1470949
تور وبو خوړ,33.4170814,70.1036882
Unnamed River,30.8058023,70.9017783
Unnamed River,26.6639735,86.4525181
Unnamed River,24.5586452,84.867181
Unnamed River,24.492304,84.9204214
Unnamed River,24.4775681,84.9187482
Unnamed River,24.4722302,84.9150689
Unnamed River,24.4826526,84.8971295
Unnamed River,24.4687144,84.8969579
Unnamed River,25.0980114,90.6292702
Unnamed River,25.0912011,90.6198799
Unnamed River,25.1228276,90.6562062
Unnamed River,25.1094802,90.6429443
Unnamed River,25.1315734,90.6182091
Unnamed River,25.1287393,90.6141598
Unnamed River,25.1232233,90.6080372
Unnamed River,24.8106968,84.9438395
Unnamed River,22.542485,89.6105803
Unnamed River,25.0623591,90.6148031
Unnamed River,25.060531,90.6122058
Unnamed River,25.0553618,90.608698
Unnamed River,25.0536379,90.7060254
Unnamed River,25.0620972,90.7025761
Unnamed River,25.0643303,90.7192652
Unnamed River,25.0483245,90.7041268
Unnamed River,25.0637351,90.6130687
Unnamed River,25.1449789,90.6283881
Unnamed River,25.1050534,90.7013883
Unnamed River,25.1179052,90.6071477
Unnamed River,25.1314997,90.6153416
Unnamed River,25.1463112,90.6407234
Unnamed River,25.1336016,90.6211279
Unnamed River,25.1334018,90.618153
Unnamed River,25.0155006,90.6194508
Unnamed River,25.014043,90.623694
Unnamed River,25.0471406,90.6968969
Unnamed River,25.1491738,90.6563473
Unnamed River,25.1643282,90.6515836
Unnamed River,25.1626215,90.644567
Unnamed River,25.164401,90.6407315
Unnamed River,25.1636715,90.6385414
Unnamed River,25.1507265,90.6403143
Unnamed River,25.1472749,90.6330041
Unnamed River,25.1576614,90.6298472
Unnamed River,22.7271977,89.4081188
Unnamed River,22.7301682,89.4092644
Unnamed River,22.7339653,89.4067164
Unnamed River,25.0472434,90.740654
Unnamed River,25.0509653,90.7431634
Unnamed River,25.1542544,90.7004269
Unnamed River,22.2872204,91.8585519
Unnamed River,25.1082408,90.6366899
Unnamed River,25.0390415,90.7177042
Unnamed River,25.1367212,90.7426864
Unnamed River,25.0734864,90.613569
Unnamed River,25.0898495,90.6136002
Unnamed River,25.1445691,90.6454061
Unnamed River,25.1453249,90.6476656
Unnamed River,25.0835621,90.6630496
Unnamed River,25.0538698,90.6616065
Unnamed River,25.0618615,90.6247702
Unnamed River,25.0545198,90.6169161
Unnamed River,25.0552048,90.6265411
Unnamed River,25.0281545,90.6798189
Unnamed River,25.1585155,90.7289182
Unnamed River,25.1614116,90.712409
Unnamed River,25.1626693,90.7151666
Unnamed River,25.1575637,90.7084907
Unnamed River,25.0450356,90.6291629
Unnamed River,25.0460951,90.6272447
Unnamed River,25.1136984,90.716591
Unnamed River,25.1058043,90.71411
Unnamed River,25.1077625,90.7146144
Unnamed River,25.0347626,90.6453001
Unnamed River,19.0689051,78.4454705
Unnamed River,24.6380692,84.7784822
Unnamed River,24.6325506,84.7800151
Pa Yan Pa Ga,22.5348985,95.4081986
Unnamed River,35.787021,68.7836066
رود کندوز,35.7876188,68.7736843
Unnamed River,35.8013796,68.788472
Unnamed River,35.7871208,68.7841098
Unnamed River,35.7446735,68.830932
دریای اندراب,35.6519914,69.3819199
Unnamed River,35.6194525,69.4599677
Unnamed River,35.6520484,69.3869368
Unnamed River,35.3966954,69.6890867
Unnamed River,26.4529645,87.9401314
Unnamed River,26.5398063,87.9740872
Unnamed River,26.4439933,87.9388643
Unnamed River,34.8705986,71.218183
Unnamed River,34.8714788,71.208554
Unnamed River,34.8771693,71.1935765
Unnamed River,34.863521,71.2186497
Unnamed River,34.8468058,71.2382138
دریای لوگر,34.0716022,69.0361023
Unnamed River,27.0128617,86.2610326
Unnamed River,27.0105706,86.2597825
Unnamed River,22.6214352,95.3389701
Unnamed River,22.6347842,95.3619379
Unnamed River,22.0460936,94.9343454
Unnamed River,21.9463893,95.0099029
Unnamed River,22.7338965,89.4168526
Unnamed River,29.9669855,82.1076645
Unnamed River,6.9458555,79.9740576
Unnamed River,25.0742752,90.6087529
Unnamed River,25.0821904,90.6028746
Amban Ganga,7.660218,80.6897414
Unnamed River,25.0670203,90.6133483
Unnamed River,25.067956,90.6149334
Unnamed River,25.0690444,90.6166352
Unnamed River,25.124275,90.7404859
Unnamed River,22.3110339,91.8284508
Unnamed River,27.0417489,86.0846885
Unnamed River,25.0764852,90.7670619
Unnamed River,25.0694567,90.7620369
Unnamed River,25.0625695,90.7909459
Unnamed River,14.5341504,76.1297295
Unnamed River,34.9731401,73.9983734
Bamburait River,35.6709241,71.6484412
Unnamed River,22.6849848,89.5423887
Unnamed River,22.6794436,89.5411465
Unnamed River,22.6836531,89.5449365
Unnamed River,22.6829627,89.5473847
Unnamed River,22.6821931,89.5480606
Unnamed River,22.6831514,89.5424816
Unnamed River,22.6846595,89.5556941
Unnamed River,22.6859945,89.5545995
Unnamed River,22.6977451,89.5427074
Unnamed River,22.66937,89.5443688
Unnamed River,27.0291918,86.1383889
Unnamed River,22.4110988,90.1633681
Unnamed River,26.3366265,88.0153638
Unnamed River,27.0341963,86.1279857
Unnamed River,27.3789647,86.0485816
Unnamed River,27.376755,86.0522677
Unnamed River,25.0455879,90.7121319
Unnamed River,25.0298073,90.6915614
Unnamed River,25.0263826,90.6912329
Unnamed River,25.0286674,90.6912218
Unnamed River,25.0304306,90.6915943
Nakatia Nadi,28.411415,79.4859096
Unnamed River,24.2508287,81.5021083
Unnamed River,24.2779944,81.5493185
Unnamed River,22.5930633,94.8969929
In Baung Chaung,22.7053699,94.9156096
Unnamed River,34.7936091,69.6580821
Unnamed River,24.4202271,84.5106145
Unnamed River,24.4139829,84.4626105
Unnamed River,22.8916311,94.5209369
Unnamed River,33.9078848,74.0200346
Unnamed River,33.9108066,74.02723
Unnamed River,33.9157663,74.0879494
Unnamed River,33.9292453,74.1112476
نالہ بنہاں,32.7865016,73.4823788
Unnamed River,24.1209704,81.5341826
Nilapani Gad,31.1170131,79.1093168
Adhuwa Khola,26.6097757,87.9881807
Rongmach Gad,31.3153976,79.0912503
Sighari holi khola,26.5965292,87.7811682
Dudamari river,26.61523,87.7858409
Rongmach Gad,31.3938408,79.0917601
Mana Gad,31.1008194,79.2547574
Mana Gad,31.0955421,79.3826417
Nilapani Gad,31.1592877,79.2222569
Unnamed River,27.6156067,89.5607689
Unnamed River,26.4589486,86.5903053
Unnamed River,26.4584365,86.5859453
Jadhang Gad,31.3322868,79.13245
Unnamed River,27.1063366,84.3719931
Unnamed River,26.5674307,86.6842202
Unnamed River,26.4672578,86.6893321
Unnamed River,26.5055028,86.6953257
Saraswati,31.0305891,79.3956074
Arwa River,30.9061831,79.336568
Arwa,30.8715611,79.4099588
Unnamed River,24.2475434,81.6765348
Unnamed River,24.2480107,81.6893667
Unnamed River,24.2281646,81.6675877
Unnamed River,24.2158133,81.6486571
Unnamed River,25.1476797,90.6513219
Unnamed River,25.1360053,90.7307187
Unnamed River,25.1390851,90.7408291
Unnamed River,25.1454386,90.7378335
Unnamed River,25.1272104,90.7296642
Unnamed River,25.1239231,90.7252211
Unnamed River,25.1224707,90.7280053
Unnamed River,25.1107929,90.7459118
Unnamed River,22.3164197,91.8770337
Unnamed River,25.1117836,90.730216
Unnamed River,25.1239276,90.7252303
Unnamed River,25.1210943,90.7346417
Unnamed River,28.3457692,84.4971466
Unnamed River,24.2072525,81.5998137
Unnamed River,24.1857916,81.6668897
Unnamed River,24.1803556,81.6649357
Unnamed River,24.188503,81.6591331
Unnamed River,25.1344516,90.7345123
Unnamed River,25.1397598,90.7356907
Unnamed River,25.139504,90.7352819
Unnamed River,27.0450319,86.1771018
Unnamed River,24.1705027,81.6735906
Unnamed River,25.1562933,90.6160511
Unnamed River,25.1622357,90.6226782
Unnamed River,25.1635044,90.6345022
Unnamed River,25.1283924,90.6098944
Unnamed River,25.129944,90.6081088
Unnamed River,25.1273173,90.6118628
Unnamed River,24.5489648,85.0366485
Unnamed River,25.1614779,90.701531
Unnamed River,24.6004266,85.0034722
Unnamed River,25.15991,90.6939606
Unnamed River,25.1582078,90.6930462
Unnamed River,24.7101071,84.937336
Unnamed River,28.6957953,83.6282638
Unnamed River,28.6213234,85.0792788
Unnamed River,34.4972767,73.4897797
Unnamed River,24.1082484,81.4722287
Unnamed River,26.9866673,85.1680219
Unnamed River,26.9724514,85.1693396
Mawai Nadi,23.8656528,81.7256865
Unnamed River,23.8208435,81.8955126
Unnamed River,25.1364803,90.7379232
Unnamed River,25.1363291,90.7386466
Unnamed River,25.1357217,90.7386798
Unnamed River,30.2549203,81.706011
Unnamed River,26.5600226,86.6834852
Unnamed River,26.5291281,86.682812
江曲藏布,30.0795287,83.0529711
江曲藏布,30.0386379,82.8238334
Unnamed River,15.8905671,78.5971283
Unnamed River,14.5663368,77.5549733
Unnamed River,15.8720451,78.6549247
Unnamed River,15.8561599,78.7335185
شیشی,35.7078122,71.9600292
Kosi,29.5296577,79.4031284
Kali Rau,29.542052,79.6513792
Sual River,29.5901723,79.6926342
Kali Rau,29.5545867,79.6160071
Sual River,29.5660552,79.64272
Kosi River,29.6196538,79.6247226
Sephu Khola,29.3481094,82.9860642
Unnamed River,29.452893,82.879971
That Gad,29.6283368,79.7347658
That Gad,29.6063258,79.7290067
Unnamed River,28.0581343,84.6677937
Unnamed River,27.0918657,86.12607
Majaba Khola,29.0519409,82.9560891
Unnamed River,35.0010176,72.4452914
Unnamed River,31.5640433,75.9695871
Unnamed River,22.2936412,91.8891283
Unnamed River,31.6209671,75.9833271
Unnamed River,31.6094785,76.0006248
Unnamed River,23.4742382,87.3131743
Kali Gandaki,28.6654454,83.5920899
Kali Gandaki,28.6754909,83.6034413
Kali Gandaki,28.6684581,83.5926312
Kali Gandaki,28.6787092,83.6088273
Unnamed River,26.5198662,87.9219621
Unnamed River,28.6873509,83.6170807
Unnamed River,33.1563316,73.336218
Unnamed River,22.2945431,91.886681
Unnamed River,22.2948454,91.8868261
Unnamed River,22.2979591,91.8841914
Bentota,6.3896847,80.1068599
Bentota,6.4163363,80.0465411
Unnamed River,22.3063986,91.8634129
Unnamed River,24.90262,85.0418959
Unnamed River,24.901114,85.0394345
Unnamed River,33.9121875,73.7264561
Unnamed River,33.7777435,73.6612914
Unnamed River,33.7547805,73.8201737
Chyanjun Khola,29.1217988,83.4409345
Unnamed River,31.8479545,93.5326999
Bhagra Nadi,27.1808165,84.2475529
Unnamed River,31.9181219,93.0950161
Unnamed River,33.2264139,70.4389351
Unnamed River,33.0490734,70.0372265
دریائے توچی,32.8606086,69.5088205
Unnamed River,32.7554777,69.5045806
Unnamed River,32.8148713,69.5250681
Shawal River,32.6778952,69.5390529
Shawal River,32.715026,69.6117439
Unnamed River,32.8592815,69.6194747
دریائے توچی,32.9148674,69.6711591
Unnamed River,27.2592896,84.2961481
Unnamed River,23.9240774,90.4155267
Dhasai Nadi,22.9839298,77.2948958
Dhasai Nadi,23.0237481,77.2664999
Vadali,20.2822702,74.0998
Unnamed River,23.7683022,90.4573433
Unnamed River,23.7912682,90.4994066
Unnamed River,11.9122209,79.8204962
Unnamed River,23.207859,89.9533068
Unnamed River,23.2069156,89.9556439
Unnamed River,23.2100008,89.9557552
Unnamed River,23.2074874,89.9687184
Unnamed River,23.203448,89.9529617
Unnamed River,23.2148786,89.9481548
Unnamed River,23.212847,89.9492401
Unnamed River,26.5186607,86.7014921
Unnamed River,26.564757,86.7233313
Unnamed River,26.5583143,86.7200571
Unnamed River,26.4999294,86.7020784
Unnamed River,26.5218161,86.7033538
Unnamed River,26.5292077,86.7110524
Unnamed River,26.4505172,86.6997108
Unnamed River,26.5171652,86.7057894
Unnamed River,23.7992392,90.4783624
Unnamed River,23.7916339,90.4720303
Unnamed River,23.7950149,90.4747388
Unnamed River,23.7918551,90.465188
Unnamed River,23.7979623,90.4637867
Unnamed River,23.8048996,90.4737319
Unnamed River,23.8692625,90.4631229
Unnamed River,23.8434635,90.4642017
Unnamed River,23.8336799,90.4470716
Unnamed River,23.7510598,90.667469
Unnamed River,23.6422898,90.6110817
Unnamed River,26.4980817,86.6855583
Unnamed River,28.5188221,83.6653599
بن خوڑ,35.0978296,71.6888854
Hiran,20.9602328,70.4459662
Kapila,20.9032197,70.533603
Kapila,20.8933687,70.4838291
Kapila,20.9171715,70.5419158
Unnamed River,32.9868333,70.8635422
Unnamed River,33.1038006,71.0366816
Unnamed River,32.926235,71.0283023
Unnamed River,32.8428293,70.9787715
Panjyan Khola,29.5350998,82.8995727
Tora Khola,29.4916408,82.8643955
Mangdue Chu,27.4645893,90.4827713
Unnamed River,6.921842,79.891492
Kamla Nadi,27.0122263,86.1718409
Unnamed River,23.2130955,89.9744218
Unnamed River,32.005634,76.7536999
Gugli Khad,31.9396637,76.8040814
Unnamed River,23.2250862,89.9719254
Unnamed River,23.2121319,89.9587961
Unnamed River,21.6017366,82.6902165
Unnamed River,21.6036725,82.6127365
ٹانک زام,32.5607174,69.9574037
Unnamed River,29.7550319,83.2605576
Unnamed River,29.7439099,83.2782582
Unnamed River,29.7539621,83.3325809
Unnamed River,29.7670831,83.2359105
Unnamed River,29.7399763,83.2846848
Unnamed River,32.4683975,69.9774838
Unnamed River,32.4469297,69.9522884
Unnamed River,26.4753915,87.8442534
Unnamed River,27.922785,81.8449203
Unnamed River,26.9676179,91.1154946
Unnamed River,26.4959924,87.8452701
Unnamed River,26.4498484,87.8385344
Unnamed River,27.0577899,86.0410899
Kotmale Oya,6.9966871,80.6419983
Unnamed River,23.8156116,91.4011588
Unnamed River,23.8142821,91.4421119
Unnamed River,23.8078954,91.4788807
Unnamed River,23.8071144,91.5184141
Unnamed River,21.9056933,77.9744139
扎加藏布,32.5606761,91.1201805
Unnamed River,19.173197,73.6734911
Budra Nadi,19.1448059,73.6898021
Bubra Nadi,19.1856283,73.6595844
Unnamed River,19.1656113,73.6901193
Unnamed River,23.7980667,90.8796978
Unnamed River,22.288321,91.8738032
Unnamed River,22.2886775,91.8734336
Chakor River,22.4373914,80.1213718
Unnamed River,22.4017227,80.1957342
Unnamed River,22.4108328,80.1482084
Unnamed River,22.4105816,80.1411835
Rapti,27.935502,82.9368914
Unnamed River,22.2886806,91.8680059
Ghod,19.1361981,73.6124195
Unnamed River,22.8699765,95.4294082
Unnamed River,22.8188464,95.4378004
Unnamed River,22.8484525,95.4230939
Unnamed River,22.8474352,95.4241856
Unnamed River,22.8500785,95.4363252
Unnamed River,22.8627296,95.4347164
Unnamed River,22.9664748,95.4578789
Unnamed River,26.8888749,89.7707702
Unnamed River,32.9698327,69.7515914
Unnamed River,24.737163,84.860898
Unnamed River,22.2842019,94.467082
ပုထိုးလုံးချောင်း,22.5498379,94.5034226
Unnamed River,22.2716923,94.5385984
Unnamed River,22.2551524,94.4525354
Unnamed River,22.2747064,94.4459009
Unnamed River,22.160222,94.4533561
Unnamed River,31.899133,94.274148
Unnamed River,31.8875921,94.3220545
Unnamed River,24.7298412,84.8022706
Danra Nadi,24.411685,85.0912283
Unnamed River,24.4120356,84.761868
Unnamed River,24.400721,84.7358334
Unnamed River,24.3771309,84.7882456
Unnamed River,24.412416,84.7992493
Unnamed River,24.4445142,84.8029278
Unnamed River,24.4560768,84.8671762
Unnamed River,24.4524439,84.8742765
Unnamed River,24.4499031,84.8772973
Unnamed River,18.9944409,78.4870724
Gundavana,17.2606127,75.843673
Unnamed River,22.4813553,80.2368416
Unnamed River,29.1750636,84.9303343
Unnamed River,29.1737311,84.9374332
Unnamed River,29.1748699,84.9382861
Unnamed River,29.1722113,84.9430976
Unnamed River,29.1723266,84.9493735
Unnamed River,29.1709729,84.9511169
Unnamed River,29.170941,84.9623874
Unnamed River,29.1655305,84.9815672
Unnamed River,29.1648195,84.9789179
Unnamed River,29.1643299,84.9820493
Unnamed River,29.1674814,84.985895
Unnamed River,29.1684557,84.9885921
Unnamed River,29.1635211,84.9688839
Kelani Ganga,6.9722201,79.8774446
Unnamed River,25.270037,89.2823135
Unnamed River,16.9549284,82.2632566
Poldah,22.3425835,80.157225
Kukule,6.5375147,80.3496248
Delgoda River,6.4664015,80.47831
Jhimruk Khola,28.023422,82.916022
Katrala,16.5701803,75.4947121
Unnamed River,25.0909454,84.9018308
Unnamed River,25.2077021,84.8850006
Unnamed River,16.9180515,75.8266181
Thak Nayat Gah,35.2590999,74.0883224
Unnamed River,35.1947148,74.1608374
Swarnamukhi,13.6980753,79.6437447
Unnamed River,13.6684292,79.5058774
Ajmar,23.1781983,77.427568
Ajmar,23.1396427,77.4601028
Unnamed River,29.5469322,82.715114
Unnamed River,27.3698623,85.1150915
Unnamed River,27.3665453,85.1198323
Unnamed River,27.3620244,85.1013449
Unnamed River,27.3623722,85.1006234
Unnamed River,27.3610715,85.1006104
Unnamed River,27.3614454,85.1004761
Unnamed River,27.3573696,85.1087995
Unnamed River,26.7062097,88.334016
Unnamed River,26.7014012,88.3130964
Unnamed River,26.5679428,88.3085423
Karatoya River,26.3801104,88.6954669
Talma River,26.4147963,88.5911551
Unnamed River,26.2681591,88.6540536
Unnamed River,26.1884196,88.5547106
Unnamed River,26.108669,88.619702
Karatoya,26.264944,88.6311367
Unnamed River,26.0619884,88.7208307
Unnamed River,25.9490385,88.8802046
Unnamed River,25.9053817,88.9083866
Unnamed River,25.9223167,88.888403
Unnamed River,25.805881,88.9437324
Unnamed River,25.9212933,88.9025084
Unnamed River,26.6906863,88.3436042
Unnamed River,26.706191,88.3280322
Unnamed River,26.7047577,88.3269876
Unnamed River,25.9100069,89.0163665
Unnamed River,25.7538778,88.8612642
Unnamed River,26.212933,89.0410564
Unnamed River,26.1985778,89.0308972
Unnamed River,26.26019,89.0537336
Unnamed River,26.2872544,89.1419554
Unnamed River,26.2946162,89.1378897
Unnamed River,26.2886797,89.1910798
Unnamed River,26.2804055,89.1963975
Unnamed River,26.3796939,89.1140393
Unnamed River,26.3950134,89.0954863
Unnamed River,26.4345256,89.0889289
Unnamed River,26.3615194,89.2967538
Unnamed River,26.4692354,89.341212
Unnamed River,26.6274493,89.3293481
Unnamed River,26.6682446,89.6902709
Unnamed River,26.640284,89.6597975
Unnamed River,26.569424,89.6814033
Unnamed River,26.6680871,89.6646262
Unnamed River,26.6772312,89.7139995
Unnamed River,26.4128792,89.6869847
Unnamed River,26.437087,89.7551399
Jorai Nadi,26.4680487,89.8288172
Unnamed River,26.5364418,89.855737
Sankosh River,26.5597179,89.8887027
Sankosh River,26.52621,89.8694842
Unnamed River,26.6070094,89.8317293
Unnamed River,26.5795757,89.8483005
Unnamed River,26.612113,89.8176958
Sankosh River,26.5301016,89.8796731
Sankosh River,26.4856599,89.8685724
Unnamed River,26.4846213,89.9098674
Unnamed River,26.4062989,89.8515023
Unnamed River,26.5083441,89.8908215
Sankosh River,26.5913921,89.8921889
Unnamed River,28.415119,83.2195445
Unnamed River,26.6834776,89.2154775
Unnamed River,26.5578247,89.1769231
Bhola River,26.4866735,91.9350919
Khaiara,26.7119107,91.8817562
Unnamed River,25.8102106,89.9480174
Rukruka River,26.574438,88.6882578
Unnamed River,26.7068587,88.7259988
Unnamed River,26.6891448,88.7258811
Unnamed River,26.6928666,88.7317664
Unnamed River,26.6899858,88.7334609
Unnamed River,26.6997693,88.7950149
Unnamed River,33.520278,71.0493735
Unnamed River,26.5848903,88.9223273
Unnamed River,26.5462244,88.9920563
Unnamed River,26.5105914,89.063108
Komlai River,26.6240515,88.9684218
Unnamed River,26.5267607,89.0514192
Unnamed River,26.6266565,89.0253206
Unnamed River,26.4889386,89.1661223
Unnamed River,26.5953051,89.2061593
Unnamed River,26.5078755,89.2244886
Unnamed River,26.573783,89.1439249
Unnamed River,26.654145,89.1345851
Unnamed River,26.6307818,89.1492612
Unnamed River,26.6615469,89.1583158
mujgahan Naala,21.1478084,81.6833147
Unnamed River,21.146684,81.6291968
Unnamed River,26.7307105,89.0076933
Unnamed River,10.1922865,76.1624233
Unnamed River,26.6434518,89.3330514
Velliyar River,11.0343861,76.0957607
Kadalundi River (കടലുണ്ടിപ്പുഴ),11.0431819,76.0483089
Unnamed River,31.0112576,69.277709
Unnamed River,31.0112801,69.4752464
Unnamed River,26.8026602,88.8573526
Unnamed River,26.7721226,88.9319779
Unnamed River,26.7610396,88.9505067
Unnamed River,26.6917987,88.844748
Unnamed River,26.7023624,88.8666487
Unnamed River,26.6262359,88.9127639
Unnamed River,26.585113,88.9602558
Unnamed River,26.762187,88.9719589
Unnamed River,26.6702053,89.0153849
Unnamed River,26.7465268,88.9320324
Unnamed River,26.7698057,88.9278123
Unnamed River,26.7938574,88.916005
Chamarchi,26.8996537,89.0567643
Unnamed River,6.0704357,80.8854692
Unnamed River,6.0736749,80.8850212
Rāughāt Kholā,28.463798,83.5271364
Mahanadi,21.5187967,83.8546404
Mahanadi,21.5341298,83.8752463
Mahanadi,21.3741311,83.9173333
Mahanadi,21.5225883,83.8897736
Bhurayal Nadi,22.3353902,77.1013907
Sukni Nadi,22.3523388,77.0463869
Syani Nadi,22.1604242,76.9767438
Unnamed River,20.1961277,81.5050759
Unnamed River,19.8764336,81.4812572
Baordhig,19.3105397,81.5114849
Boroda,19.6350379,81.4967218
Baordhig,19.478086,81.5264366
Syani Nadi,22.0964683,77.031584
Syani Nadi,22.0533839,77.1017862
Syani Nadi,22.0984443,77.031584
Dedia Nala,22.3269134,76.9705031
Unnamed River,19.1503896,81.7182916
Unnamed River,19.2675329,81.4754322
Unnamed River,27.0550402,86.237229
Jhaun Jhor,21.4525079,83.7483217
Jhaun Jhor,21.3548095,83.8120128
Unnamed River,19.437941,79.7340206
Unnamed River,19.4463424,79.7395534
Unnamed River,19.4399655,79.7356905
Unnamed River,19.432997,79.7801898
Unnamed River,19.437292,79.7341618
Unnamed River,19.4301354,79.7211491
Unnamed River,19.4491795,79.7034874
Unnamed River,36.178207,95.0563391
Unnamed River,36.057965,94.9079952
Unnamed River,36.0598223,94.946488
Unnamed River,36.0597657,94.953134
Unnamed River,35.9799171,94.9209126
Unnamed River,35.936931,95.0728213
Unnamed River,19.3225389,79.4825133
Unnamed River,31.5147982,91.8637728
Unnamed River,31.5205708,91.8287735
Unnamed River,31.5182817,91.8145739
Unnamed River,31.5172628,91.8104859
Unnamed River,31.5216735,91.8058003
Unnamed River,31.6638303,91.8084721
Unnamed River,31.719114,91.875529
Unnamed River,31.7942793,91.9199152
Unnamed River,31.7713076,91.9282843
同多弄巴曲,30.8081948,93.487615
Unnamed River,30.8156517,93.1905949
德曲,30.8538806,93.4549516
Unnamed River,30.6788421,92.2603684
Unnamed River,30.6875218,92.2959768
Unnamed River,30.6387476,92.2248017
Unnamed River,30.4519549,92.687891
Unnamed River,30.4693351,92.3639595
Unnamed River,30.6897125,92.3891033
Unnamed River,30.4797249,92.4991372
Unnamed River,30.6854006,92.2757934
Unnamed River,30.6881094,92.312925
Vatti Vagu,19.4682687,79.5919373
